prompt_type;temperature;generation;task
zero_shot;0;5;As a rhinocytologist, I want to view the classified cell images categorized by confidence level, so I can prioritize my review and correction efforts.
zero_shot;0;5;As a rhinocytologist, I want to view the table showing the type of cell, the number of detected cells, the reference range, and a classification of their quantity, so I can understand the system's output and make informed decisions.
zero_shot;0;6;As a rhinocytologist, I want to review the classification of a cell image to ensure it is accurate, so I can validate or correct the classification if necessary.
zero_shot;0;6;As a rhinocytologist, I want to view the reasons why a cell was incorrectly classified by the system, so I can understand the model's decision-making process and provide feedback.
zero_shot;0;6;As a rhinocytologist, I want to select a new classification for a cell image that was incorrectly classified by the system, so I can correct the model's mistake and improve its accuracy.
zero_shot;0;6;As a rhinocytologist, I want to view the classified cell images categorized by confidence level, so I can prioritize my review and correction efforts.
zero_shot;0;6;As a rhinocytologist, I want to view the table showing the type of cell, the number of detected cells, the reference range, and a classification of their quantity, so I can understand the system's output and make informed decisions.
zero_shot;0;7;As a rhinocytologist, I want to review the classification of a cell image to ensure it is accurate, so I can validate or correct the classification if necessary.
zero_shot;0;7;As a rhinocytologist, I want to view the reasons why a cell was incorrectly classified by the system, so I can understand the model's decision-making process and provide feedback.
zero_shot;0;7;As a rhinocytologist, I want to select a new classification for a cell image that was incorrectly classified by the system, so I can correct the model's mistake and improve its accuracy.
zero_shot;0;7;As a rhinocytologist, I want to view the classified cell images categorized by confidence level, so I can prioritize my review and correction efforts.
zero_shot;0;7;As a rhinocytologist, I want to view the table showing the type of cell, the number of detected cells, the reference range, and a classification of their quantity, so I can understand the system's output and make informed decisions.
zero_shot;0;8;As a rhinocytologist, I want to review the classification of a cell image to ensure it is accurate, so I can validate or correct the classification if necessary.
zero_shot;0;8;As a rhinocytologist, I want to view the reasons why a cell was incorrectly classified by the system, so I can understand the model's decision-making process and provide feedback.
zero_shot;0;8;As a rhinocytologist, I want to select a new classification for a cell image that was incorrectly classified by the system, so I can correct the model's mistake and improve its accuracy.
zero_shot;0;8;As a rhinocytologist, I want to view the classified cell images categorized by confidence level, so I can prioritize my review and correction efforts.
zero_shot;0;8;As a rhinocytologist, I want to view the table showing the type of cell, the number of detected cells, the reference range, and a classification of their quantity, so I can understand the system's output and make informed decisions.
